library,code,name,Lab_L,Lab_a,Lab_b,C,M,Y,K,R,G,B
CMYK,PANTONE P 81-1 C,,62.35294117647059,30,-8,,,,,,,
CMYK,PANTONE P 81-2 C,,58.82352941176471,34,-8,,,,,,,
CMYK,PANTONE P 81-3 C,,55.294117647058826,38,-8,,,,,,,
CMYK,PANTONE P 81-4 C,,49.80392156862745,44,-8,,,,,,,
CMYK,PANTONE P 81-5 C,,46.27450980392157,47,-8,,,,,,,
CMYK,PANTONE P 81-6 C,,42.745098039215684,52,-8,,,,,,,
CMYK,PANTONE P 81-7 C,,38.82352941176471,56,-8,,,,,,,
CMYK,PANTONE P 81-8 C,,37.254901960784316,57,-8,,,,,,,
CMYK,PANTONE P 81-9 C,,64.70588235294117,24,-7,,,,,,,
CMYK,PANTONE P 81-10 C,,59.21568627450981,29,-8,,,,,,,
CMYK,PANTONE P 81-11 C,,55.68627450980392,33,-8,,,,,,,
CMYK,PANTONE P 81-12 C,,50.19607843137255,37,-8,,,,,,,
CMYK,PANTONE P 81-13 C,,45.09803921568628,42,-8,,,,,,,
CMYK,PANTONE P 81-14 C,,40.78431372549019,45,-8,,,,,,,
CMYK,PANTONE P 81-15 C,,36.470588235294116,50,-8,,,,,,,
CMYK,PANTONE P 81-16 C,,33.72549019607843,51,-8,,,,,,,
CMYK,PANTONE P 82-1 C,,59.6078431372549,25,-7,,,,,,,
CMYK,PANTONE P 82-2 C,,55.68627450980392,29,-7,,,,,,,
CMYK,PANTONE P 82-3 C,,52.54901960784314,30,-7,,,,,,,
CMYK,PANTONE P 82-4 C,,48.627450980392155,33,-7,,,,,,,
CMYK,PANTONE P 82-5 C,,44.31372549019608,38,-7,,,,,,,
CMYK,PANTONE P 82-6 C,,39.6078431372549,40,-7,,,,,,,
CMYK,PANTONE P 82-7 C,,34.90196078431372,44,-7,,,,,,,
CMYK,PANTONE P 82-8 C,,31.76470588235294,46,-6,,,,,,,
CMYK,PANTONE P 82-9 C,,85.49019607843137,6,-3,,,,,,,
CMYK,PANTONE P 82-10 C,,77.25490196078432,11,-4,,,,,,,
CMYK,PANTONE P 82-11 C,,69.01960784313725,16,-5,,,,,,,
CMYK,PANTONE P 82-12 C,,61.568627450980394,21,-6,,,,,,,
CMYK,PANTONE P 82-13 C,,54.11764705882353,25,-7,,,,,,,
CMYK,PANTONE P 82-14 C,,46.666666666666664,30,-7,,,,,,,
CMYK,PANTONE P 82-15 C,,36.86274509803922,36,-7,,,,,,,
CMYK,PANTONE P 82-16 C,,27.84313725490196,41,-5,,,,,,,
CMYK,PANTONE P 83-1 C,,89.80392156862746,6,-4,,,,,,,
CMYK,PANTONE P 83-2 C,,81.96078431372548,12,-8,,,,,,,
CMYK,PANTONE P 83-3 C,,73.72549019607844,20,-11,,,,,,,
CMYK,PANTONE P 83-4 C,,65.88235294117646,29,-14,,,,,,,
CMYK,PANTONE P 83-5 C,,58.43137254901961,37,-15,,,,,,,
CMYK,PANTONE P 83-6 C,,49.411764705882355,48,-17,,,,,,,
CMYK,PANTONE P 83-7 C,,44.70588235294118,54,-18,,,,,,,
CMYK,PANTONE P 83-8 C,,40.78431372549019,60,-18,,,,,,,
CMYK,PANTONE P 83-9 C,,92.54901960784314,3,-3,,,,,,,
CMYK,PANTONE P 83-10 C,,84.70588235294117,9,-6,,,,,,,
CMYK,PANTONE P 83-11 C,,75.29411764705883,15,-10,,,,,,,
CMYK,PANTONE P 83-12 C,,66.27450980392156,24,-12,,,,,,,
CMYK,PANTONE P 83-13 C,,57.25490196078431,32,-15,,,,,,,
CMYK,PANTONE P 83-14 C,,49.01960784313725,40,-16,,,,,,,
CMYK,PANTONE P 83-15 C,,42.745098039215684,48,-17,,,,,,,
CMYK,PANTONE P 83-16 C,,36.86274509803922,53,-18,,,,,,,
CMYK,PANTONE P 84-1 C,,69.41176470588235,18,-10,,,,,,,
CMYK,PANTONE P 84-2 C,,63.921568627450974,22,-11,,,,,,,
CMYK,PANTONE P 84-3 C,,59.21568627450981,27,-12,,,,,,,
CMYK,PANTONE P 84-4 C,,54.11764705882353,31,-12,,,,,,,
CMYK,PANTONE P 84-5 C,,49.01960784313725,35,-14,,,,,,,
CMYK,PANTONE P 84-6 C,,43.92156862745098,40,-14,,,,,,,
CMYK,PANTONE P 84-7 C,,38.43137254901961,47,-14,,,,,,,
CMYK,PANTONE P 84-8 C,,34.11764705882353,50,-15,,,,,,,
CMYK,PANTONE P 84-9 C,,73.33333333333333,14,-8,,,,,,,
CMYK,PANTONE P 84-10 C,,67.45098039215686,18,-10,,,,,,,
CMYK,PANTONE P 84-11 C,,61.96078431372549,22,-11,,,,,,,
CMYK,PANTONE P 84-12 C,,56.07843137254902,27,-12,,,,,,,
CMYK,PANTONE P 84-13 C,,50.588235294117645,30,-13,,,,,,,
CMYK,PANTONE P 84-14 C,,44.31372549019608,35,-13,,,,,,,
CMYK,PANTONE P 84-15 C,,38.03921568627451,40,-13,,,,,,,
CMYK,PANTONE P 84-16 C,,31.372549019607842,46,-14,,,,,,,
CMYK,PANTONE P 85-1 C,,80.3921568627451,7,-6,,,,,,,
CMYK,PANTONE P 85-2 C,,72.54901960784314,11,-7,,,,,,,
CMYK,PANTONE P 85-3 C,,65.09803921568627,15,-9,,,,,,,
CMYK,PANTONE P 85-4 C,,57.647058823529406,19,-10,,,,,,,
CMYK,PANTONE P 85-5 C,,50.19607843137255,24,-11,,,,,,,
CMYK,PANTONE P 85-6 C,,43.529411764705884,28,-12,,,,,,,
CMYK,PANTONE P 85-7 C,,34.11764705882353,34,-12,,,,,,,
CMYK,PANTONE P 85-8 C,,25.882352941176475,39,-12,,,,,,,
CMYK,PANTONE P 85-9 C,,76.86274509803923,8,-6,,,,,,,
CMYK,PANTONE P 85-10 C,,69.01960784313725,11,-8,,,,,,,
CMYK,PANTONE P 85-11 C,,61.568627450980394,14,-9,,,,,,,
CMYK,PANTONE P 85-12 C,,54.90196078431373,18,-10,,,,,,,
CMYK,PANTONE P 85-13 C,,47.45098039215686,22,-11,,,,,,,
CMYK,PANTONE P 85-14 C,,39.21568627450981,26,-11,,,,,,,
CMYK,PANTONE P 85-15 C,,29.411764705882355,31,-10,,,,,,,
CMYK,PANTONE P 85-16 C,,21.568627450980394,32,-9,,,,,,,
CMYK,PANTONE P 86-1 C,,87.45098039215686,3,-1,,,,,,,
CMYK,PANTONE P 86-2 C,,81.56862745098039,5,-1,,,,,,,
CMYK,PANTONE P 86-3 C,,76.47058823529412,6,-1,,,,,,,
CMYK,PANTONE P 86-4 C,,71.37254901960785,9,-1,,,,,,,
CMYK,PANTONE P 86-5 C,,65.49019607843137,11,-1,,,,,,,
CMYK,PANTONE P 86-6 C,,60.0,15,-2,,,,,,,
CMYK,PANTONE P 86-7 C,,54.90196078431373,16,-2,,,,,,,
CMYK,PANTONE P 86-8 C,,50.588235294117645,19,-2,,,,,,,
CMYK,PANTONE P 86-9 C,,49.01960784313725,18,-3,,,,,,,
CMYK,PANTONE P 86-10 C,,47.05882352941176,16,-2,,,,,,,
CMYK,PANTONE P 86-11 C,,44.31372549019608,16,-3,,,,,,,
CMYK,PANTONE P 86-12 C,,42.745098039215684,14,-2,,,,,,,
CMYK,PANTONE P 86-13 C,,40.3921568627451,12,-1,,,,,,,
CMYK,PANTONE P 86-14 C,,36.86274509803922,11,-1,,,,,,,
CMYK,PANTONE P 86-15 C,,33.33333333333333,10,-1,,,,,,,
CMYK,PANTONE P 86-16 C,,28.627450980392155,9,-1,,,,,,,
CMYK,PANTONE P 87-1 C,,74.11764705882354,6,-4,,,,,,,
CMYK,PANTONE P 87-2 C,,70.58823529411765,8,-4,,,,,,,
CMYK,PANTONE P 87-3 C,,66.27450980392156,10,-5,,,,,,,
CMYK,PANTONE P 87-4 C,,62.35294117647059,11,-6,,,,,,,
CMYK,PANTONE P 87-5 C,,58.82352941176471,12,-6,,,,,,,
CMYK,PANTONE P 87-6 C,,54.90196078431373,15,-6,,,,,,,
CMYK,PANTONE P 87-7 C,,52.54901960784314,16,-6,,,,,,,
CMYK,PANTONE P 87-8 C,,48.23529411764706,17,-8,,,,,,,
CMYK,PANTONE P 87-9 C,,48.23529411764706,13,-7,,,,,,,
CMYK,PANTONE P 87-10 C,,45.88235294117647,13,-6,,,,,,,
CMYK,PANTONE P 87-11 C,,43.529411764705884,12,-6,,,,,,,
CMYK,PANTONE P 87-12 C,,41.17647058823529,11,-6,,,,,,,
CMYK,PANTONE P 87-13 C,,38.82352941176471,11,-5,,,,,,,
CMYK,PANTONE P 87-14 C,,35.294117647058826,10,-5,,,,,,,
CMYK,PANTONE P 87-15 C,,31.76470588235294,10,-4,,,,,,,
CMYK,PANTONE P 87-16 C,,28.235294117647058,9,-4,,,,,,,
CMYK,PANTONE P 88-1 C,,88.23529411764706,5,-5,,,,,,,
CMYK,PANTONE P 88-2 C,,81.56862745098039,9,-8,,,,,,,
CMYK,PANTONE P 88-3 C,,74.50980392156863,14,-12,,,,,,,
CMYK,PANTONE P 88-4 C,,67.05882352941175,20,-15,,,,,,,
CMYK,PANTONE P 88-5 C,,59.6078431372549,27,-17,,,,,,,
CMYK,PANTONE P 88-6 C,,51.37254901960784,34,-19,,,,,,,
CMYK,PANTONE P 88-7 C,,43.92156862745098,43,-21,,,,,,,
CMYK,PANTONE P 88-8 C,,36.470588235294116,51,-23,,,,,,,
CMYK,PANTONE P 88-9 C,,82.74509803921568,7,-7,,,,,,,
CMYK,PANTONE P 88-10 C,,76.07843137254902,11,-10,,,,,,,
CMYK,PANTONE P 88-11 C,,68.62745098039215,16,-12,,,,,,,
CMYK,PANTONE P 88-12 C,,61.96078431372549,22,-15,,,,,,,
CMYK,PANTONE P 88-13 C,,54.509803921568626,27,-16,,,,,,,
CMYK,PANTONE P 88-14 C,,47.45098039215686,34,-17,,,,,,,
CMYK,PANTONE P 88-15 C,,39.6078431372549,41,-19,,,,,,,
CMYK,PANTONE P 88-16 C,,33.33333333333333,47,-21,,,,,,,
CMYK,PANTONE P 89-1 C,,78.03921568627452,9,-8,,,,,,,
CMYK,PANTONE P 89-2 C,,70.98039215686275,14,-11,,,,,,,
CMYK,PANTONE P 89-3 C,,63.921568627450974,19,-13,,,,,,,
CMYK,PANTONE P 89-4 C,,56.07843137254902,24,-15,,,,,,,
CMYK,PANTONE P 89-5 C,,49.80392156862745,29,-16,,,,,,,
CMYK,PANTONE P 89-6 C,,41.96078431372549,35,-17,,,,,,,
CMYK,PANTONE P 89-7 C,,34.90196078431372,41,-19,,,,,,,
CMYK,PANTONE P 89-8 C,,29.80392156862745,44,-20,,,,,,,
CMYK,PANTONE P 89-9 C,,75.29411764705883,10,-9,,,,,,,
CMYK,PANTONE P 89-10 C,,68.23529411764706,14,-11,,,,,,,
CMYK,PANTONE P 89-11 C,,61.568627450980394,18,-13,,,,,,,
CMYK,PANTONE P 89-12 C,,54.509803921568626,23,-15,,,,,,,
CMYK,PANTONE P 89-13 C,,48.23529411764706,27,-15,,,,,,,
CMYK,PANTONE P 89-14 C,,40.78431372549019,32,-17,,,,,,,
CMYK,PANTONE P 89-15 C,,33.33333333333333,36,-18,,,,,,,
CMYK,PANTONE P 89-16 C,,27.058823529411764,40,-18,,,,,,,
CMYK,PANTONE P 90-1 C,,81.56862745098039,6,-6,,,,,,,
CMYK,PANTONE P 90-2 C,,73.33333333333333,9,-8,,,,,,,
CMYK,PANTONE P 90-3 C,,65.49019607843137,13,-10,,,,,,,
CMYK,PANTONE P 90-4 C,,58.43137254901961,17,-12,,,,,,,
CMYK,PANTONE P 90-5 C,,51.37254901960784,20,-13,,,,,,,
CMYK,PANTONE P 90-6 C,,43.92156862745098,24,-13,,,,,,,
CMYK,PANTONE P 90-7 C,,34.90196078431372,30,-14,,,,,,,
CMYK,PANTONE P 90-8 C,,24.313725490196077,34,-15,,,,,,,
CMYK,PANTONE P 90-9 C,,79.2156862745098,7,-6,,,,,,,
CMYK,PANTONE P 90-10 C,,70.19607843137254,9,-9,,,,,,,
CMYK,PANTONE P 90-11 C,,63.52941176470588,13,-10,,,,,,,
CMYK,PANTONE P 90-12 C,,55.68627450980392,16,-11,,,,,,,
CMYK,PANTONE P 90-13 C,,49.80392156862745,20,-12,,,,,,,
CMYK,PANTONE P 90-14 C,,41.568627450980394,22,-13,,,,,,,
CMYK,PANTONE P 90-15 C,,31.372549019607842,28,-13,,,,,,,
CMYK,PANTONE P 90-16 C,,21.568627450980394,29,-13,,,,,,,
CMYK,PANTONE P 91-1 C,,85.49019607843137,6,-7,,,,,,,
CMYK,PANTONE P 91-2 C,,77.64705882352942,10,-11,,,,,,,
CMYK,PANTONE P 91-3 C,,68.62745098039215,17,-16,,,,,,,
CMYK,PANTONE P 91-4 C,,60.3921568627451,23,-19,,,,,,,
CMYK,PANTONE P 91-5 C,,53.333333333333336,28,-21,,,,,,,
CMYK,PANTONE P 91-6 C,,45.09803921568628,36,-24,,,,,,,
CMYK,PANTONE P 91-7 C,,36.86274509803922,42,-28,,,,,,,
CMYK,PANTONE P 91-8 C,,32.549019607843135,44,-30,,,,,,,
CMYK,PANTONE P 91-9 C,,90.58823529411765,3,-4,,,,,,,
CMYK,PANTONE P 91-10 C,,81.17647058823529,7,-8,,,,,,,
CMYK,PANTONE P 91-11 C,,71.37254901960785,12,-13,,,,,,,
CMYK,PANTONE P 91-12 C,,62.745098039215684,18,-16,,,,,,,
CMYK,PANTONE P 91-13 C,,53.72549019607843,24,-19,,,,,,,
CMYK,PANTONE P 91-14 C,,45.88235294117647,30,-21,,,,,,,
CMYK,PANTONE P 91-15 C,,36.07843137254902,36,-25,,,,,,,
CMYK,PANTONE P 91-16 C,,29.411764705882355,39,-28,,,,,,,
CMYK,PANTONE P 92-1 C,,57.647058823529406,18,-16,,,,,,,
CMYK,PANTONE P 92-2 C,,54.11764705882353,21,-17,,,,,,,
CMYK,PANTONE P 92-3 C,,50.588235294117645,22,-17,,,,,,,
CMYK,PANTONE P 92-4 C,,45.88235294117647,26,-19,,,,,,,
CMYK,PANTONE P 92-5 C,,40.3921568627451,30,-20,,,,,,,
CMYK,PANTONE P 92-6 C,,35.294117647058826,32,-21,,,,,,,
CMYK,PANTONE P 92-7 C,,30.19607843137255,35,-23,,,,,,,
CMYK,PANTONE P 92-8 C,,27.058823529411764,35,-24,,,,,,,
CMYK,PANTONE P 92-9 C,,82.74509803921568,5,-6,,,,,,,
CMYK,PANTONE P 92-10 C,,74.11764705882354,8,-9,,,,,,,
CMYK,PANTONE P 92-11 C,,65.88235294117646,11,-12,,,,,,,
CMYK,PANTONE P 92-12 C,,57.647058823529406,14,-14,,,,,,,
CMYK,PANTONE P 92-13 C,,49.80392156862745,18,-15,,,,,,,
CMYK,PANTONE P 92-14 C,,42.35294117647059,22,-16,,,,,,,
CMYK,PANTONE P 92-15 C,,32.15686274509804,26,-18,,,,,,,
CMYK,PANTONE P 92-16 C,,21.96078431372549,27,-19,,,,,,,
CMYK,PANTONE P 93-1 C,,86.27450980392157,4,-7,,,,,,,
CMYK,PANTONE P 93-2 C,,77.64705882352942,9,-12,,,,,,,
CMYK,PANTONE P 93-3 C,,68.62745098039215,14,-16,,,,,,,
CMYK,PANTONE P 93-4 C,,60.0,20,-21,,,,,,,
CMYK,PANTONE P 93-5 C,,51.76470588235295,26,-23,,,,,,,
CMYK,PANTONE P 93-6 C,,41.96078431372549,31,-28,,,,,,,
CMYK,PANTONE P 93-7 C,,34.90196078431372,35,-32,,,,,,,
CMYK,PANTONE P 93-8 C,,28.627450980392155,35,-36,,,,,,,
CMYK,PANTONE P 93-9 C,,82.35294117647058,6,-9,,,,,,,
CMYK,PANTONE P 93-10 C,,73.72549019607844,10,-12,,,,,,,
CMYK,PANTONE P 93-11 C,,65.88235294117646,14,-16,,,,,,,
CMYK,PANTONE P 93-12 C,,57.647058823529406,20,-19,,,,,,,
CMYK,PANTONE P 93-13 C,,49.80392156862745,25,-22,,,,,,,
CMYK,PANTONE P 93-14 C,,40.3921568627451,29,-26,,,,,,,
CMYK,PANTONE P 93-15 C,,32.94117647058823,33,-29,,,,,,,
CMYK,PANTONE P 93-16 C,,27.058823529411764,33,-32,,,,,,,
CMYK,PANTONE P 94-1 C,,78.03921568627452,7,-10,,,,,,,
CMYK,PANTONE P 94-2 C,,70.58823529411765,9,-13,,,,,,,
CMYK,PANTONE P 94-3 C,,63.13725490196078,13,-16,,,,,,,
CMYK,PANTONE P 94-4 C,,56.07843137254902,16,-19,,,,,,,
CMYK,PANTONE P 94-5 C,,50.19607843137255,20,-21,,,,,,,
CMYK,PANTONE P 94-6 C,,42.745098039215684,22,-23,,,,,,,
CMYK,PANTONE P 94-7 C,,33.72549019607843,26,-26,,,,,,,
CMYK,PANTONE P 94-8 C,,25.882352941176475,28,-30,,,,,,,
CMYK,PANTONE P 94-9 C,,49.01960784313725,18,-19,,,,,,,
CMYK,PANTONE P 94-10 C,,46.666666666666664,19,-19,,,,,,,
CMYK,PANTONE P 94-11 C,,42.745098039215684,20,-20,,,,,,,
CMYK,PANTONE P 94-12 C,,38.43137254901961,21,-22,,,,,,,
CMYK,PANTONE P 94-13 C,,34.90196078431372,23,-23,,,,,,,
CMYK,PANTONE P 94-14 C,,31.76470588235294,24,-24,,,,,,,
CMYK,PANTONE P 94-15 C,,27.450980392156865,27,-26,,,,,,,
CMYK,PANTONE P 94-16 C,,23.92156862745098,25,-27,,,,,,,
CMYK,PANTONE P 95-1 C,,79.6078431372549,5,-8,,,,,,,
CMYK,PANTONE P 95-2 C,,70.58823529411765,9,-11,,,,,,,
CMYK,PANTONE P 95-3 C,,61.96078431372549,12,-14,,,,,,,
CMYK,PANTONE P 95-4 C,,54.90196078431373,15,-16,,,,,,,
CMYK,PANTONE P 95-5 C,,47.05882352941176,19,-18,,,,,,,
CMYK,PANTONE P 95-6 C,,38.43137254901961,24,-20,,,,,,,
CMYK,PANTONE P 95-7 C,,27.84313725490196,26,-23,,,,,,,
CMYK,PANTONE P 95-8 C,,20.0,25,-23,,,,,,,
CMYK,PANTONE P 95-9 C,,76.86274509803923,5,-9,,,,,,,
CMYK,PANTONE P 95-10 C,,68.23529411764706,8,-11,,,,,,,
CMYK,PANTONE P 95-11 C,,60.0,11,-13,,,,,,,
CMYK,PANTONE P 95-12 C,,52.94117647058824,14,-15,,,,,,,
CMYK,PANTONE P 95-13 C,,44.70588235294118,18,-18,,,,,,,
CMYK,PANTONE P 95-14 C,,34.90196078431372,22,-19,,,,,,,
CMYK,PANTONE P 95-15 C,,25.49019607843137,23,-20,,,,,,,
CMYK,PANTONE P 95-16 C,,17.647058823529413,22,-18,,,,,,,
CMYK,PANTONE P 96-1 C,,79.2156862745098,8,-11,,,,,,,
CMYK,PANTONE P 96-2 C,,71.37254901960785,11,-16,,,,,,,
CMYK,PANTONE P 96-3 C,,63.52941176470588,16,-19,,,,,,,
CMYK,PANTONE P 96-4 C,,56.470588235294116,20,-23,,,,,,,
CMYK,PANTONE P 96-5 C,,49.411764705882355,22,-26,,,,,,,
CMYK,PANTONE P 96-6 C,,40.78431372549019,25,-30,,,,,,,
CMYK,PANTONE P 96-7 C,,33.33333333333333,29,-34,,,,,,,
CMYK,PANTONE P 96-8 C,,26.666666666666668,28,-39,,,,,,,
CMYK,PANTONE P 96-9 C,,75.29411764705883,9,-12,,,,,,,
CMYK,PANTONE P 96-10 C,,67.84313725490196,12,-16,,,,,,,
CMYK,PANTONE P 96-11 C,,60.78431372549019,15,-19,,,,,,,
CMYK,PANTONE P 96-12 C,,54.509803921568626,19,-22,,,,,,,
CMYK,PANTONE P 96-13 C,,47.45098039215686,21,-24,,,,,,,
CMYK,PANTONE P 96-14 C,,39.21568627450981,24,-28,,,,,,,
CMYK,PANTONE P 96-15 C,,31.372549019607842,28,-31,,,,,,,
CMYK,PANTONE P 96-16 C,,24.313725490196077,27,-35,,,,,,,
CMYK,PANTONE P 97-1 C,,70.19607843137254,7,-14,,,,,,,
CMYK,PANTONE P 97-2 C,,63.13725490196078,10,-17,,,,,,,
CMYK,PANTONE P 97-3 C,,57.647058823529406,12,-19,,,,,,,
CMYK,PANTONE P 97-4 C,,51.76470588235295,16,-21,,,,,,,
CMYK,PANTONE P 97-5 C,,43.92156862745098,20,-24,,,,,,,
CMYK,PANTONE P 97-6 C,,35.68627450980392,23,-27,,,,,,,
CMYK,PANTONE P 97-7 C,,29.01960784313726,25,-29,,,,,,,
CMYK,PANTONE P 97-8 C,,21.176470588235293,26,-31,,,,,,,
CMYK,PANTONE P 97-9 C,,66.27450980392156,8,-14,,,,,,,
CMYK,PANTONE P 97-10 C,,59.21568627450981,11,-17,,,,,,,
CMYK,PANTONE P 97-11 C,,54.509803921568626,12,-19,,,,,,,
CMYK,PANTONE P 97-12 C,,49.01960784313725,15,-20,,,,,,,
CMYK,PANTONE P 97-13 C,,41.17647058823529,19,-23,,,,,,,
CMYK,PANTONE P 97-14 C,,32.549019607843135,21,-25,,,,,,,
CMYK,PANTONE P 97-15 C,,26.27450980392157,23,-26,,,,,,,
CMYK,PANTONE P 97-16 C,,19.215686274509807,24,-27,,,,,,,
CMYK,PANTONE P 98-1 C,,63.921568627450974,8,-14,,,,,,,
CMYK,PANTONE P 98-2 C,,58.43137254901961,10,-16,,,,,,,
CMYK,PANTONE P 98-3 C,,52.94117647058824,12,-18,,,,,,,
CMYK,PANTONE P 98-4 C,,48.23529411764706,13,-19,,,,,,,
CMYK,PANTONE P 98-5 C,,41.568627450980394,18,-20,,,,,,,
CMYK,PANTONE P 98-6 C,,34.11764705882353,20,-22,,,,,,,
CMYK,PANTONE P 98-7 C,,25.49019607843137,23,-23,,,,,,,
CMYK,PANTONE P 98-8 C,,18.03921568627451,23,-23,,,,,,,
CMYK,PANTONE P 98-9 C,,60.3921568627451,8,-14,,,,,,,
CMYK,PANTONE P 98-10 C,,55.294117647058826,9,-16,,,,,,,
CMYK,PANTONE P 98-11 C,,49.80392156862745,12,-17,,,,,,,
CMYK,PANTONE P 98-12 C,,45.490196078431374,12,-19,,,,,,,
CMYK,PANTONE P 98-13 C,,38.03921568627451,16,-20,,,,,,,
CMYK,PANTONE P 98-14 C,,30.58823529411765,18,-20,,,,,,,
CMYK,PANTONE P 98-15 C,,22.745098039215687,19,-20,,,,,,,
CMYK,PANTONE P 98-16 C,,16.07843137254902,18,-18,,,,,,,
CMYK,PANTONE P 99-1 C,,93.72549019607843,1,-3,,,,,,,
CMYK,PANTONE P 99-2 C,,83.92156862745098,3,-10,,,,,,,
CMYK,PANTONE P 99-3 C,,73.72549019607844,6,-17,,,,,,,
CMYK,PANTONE P 99-4 C,,64.31372549019608,9,-22,,,,,,,
CMYK,PANTONE P 99-5 C,,54.11764705882353,11,-29,,,,,,,
CMYK,PANTONE P 99-6 C,,42.745098039215684,17,-33,,,,,,,
CMYK,PANTONE P 99-7 C,,32.94117647058823,19,-38,,,,,,,
CMYK,PANTONE P 99-8 C,,24.313725490196077,21,-43,,,,,,,
CMYK,PANTONE P 99-9 C,,91.37254901960785,1,-4,,,,,,,
CMYK,PANTONE P 99-10 C,,80.7843137254902,4,-11,,,,,,,
CMYK,PANTONE P 99-11 C,,70.58823529411765,6,-17,,,,,,,
CMYK,PANTONE P 99-12 C,,61.96078431372549,9,-22,,,,,,,
CMYK,PANTONE P 99-13 C,,52.54901960784314,9,-28,,,,,,,
CMYK,PANTONE P 99-14 C,,41.17647058823529,15,-32,,,,,,,
CMYK,PANTONE P 99-15 C,,31.372549019607842,17,-36,,,,,,,
CMYK,PANTONE P 99-16 C,,23.137254901960784,19,-39,,,,,,,
CMYK,PANTONE P 100-1 C,,89.01960784313725,2,-5,,,,,,,
CMYK,PANTONE P 100-2 C,,78.82352941176471,4,-11,,,,,,,
CMYK,PANTONE P 100-3 C,,69.01960784313725,5,-17,,,,,,,
CMYK,PANTONE P 100-4 C,,58.03921568627452,8,-21,,,,,,,
CMYK,PANTONE P 100-5 C,,50.19607843137255,9,-26,,,,,,,
CMYK,PANTONE P 100-6 C,,41.568627450980394,11,-29,,,,,,,
CMYK,PANTONE P 100-7 C,,30.58823529411765,13,-33,,,,,,,
CMYK,PANTONE P 100-8 C,,21.568627450980394,16,-36,,,,,,,
CMYK,PANTONE P 100-9 C,,85.09803921568627,2,-8,,,,,,,
CMYK,PANTONE P 100-10 C,,74.90196078431373,3,-13,,,,,,,
CMYK,PANTONE P 100-11 C,,65.49019607843137,5,-17,,,,,,,
CMYK,PANTONE P 100-12 C,,56.07843137254902,7,-21,,,,,,,
CMYK,PANTONE P 100-13 C,,48.23529411764706,9,-24,,,,,,,
CMYK,PANTONE P 100-14 C,,39.21568627450981,12,-27,,,,,,,
CMYK,PANTONE P 100-15 C,,29.01960784313726,13,-30,,,,,,,
CMYK,PANTONE P 100-16 C,,20.392156862745097,15,-31,,,,,,,
CMYK,PANTONE P 101-1 C,,78.82352941176471,3,-9,,,,,,,
CMYK,PANTONE P 101-2 C,,68.62745098039215,5,-14,,,,,,,
CMYK,PANTONE P 101-3 C,,60.78431372549019,7,-17,,,,,,,
CMYK,PANTONE P 101-4 C,,54.509803921568626,8,-19,,,,,,,
CMYK,PANTONE P 101-5 C,,46.666666666666664,9,-22,,,,,,,
CMYK,PANTONE P 101-6 C,,35.294117647058826,14,-25,,,,,,,
CMYK,PANTONE P 101-7 C,,25.49019607843137,16,-26,,,,,,,
CMYK,PANTONE P 101-8 C,,17.254901960784313,15,-26,,,,,,,
CMYK,PANTONE P 101-9 C,,70.98039215686275,5,-12,,,,,,,
CMYK,PANTONE P 101-10 C,,62.745098039215684,6,-15,,,,,,,
CMYK,PANTONE P 101-11 C,,56.470588235294116,7,-18,,,,,,,
CMYK,PANTONE P 101-12 C,,51.76470588235295,8,-19,,,,,,,
CMYK,PANTONE P 101-13 C,,43.92156862745098,9,-22,,,,,,,
CMYK,PANTONE P 101-14 C,,32.94117647058823,14,-24,,,,,,,
CMYK,PANTONE P 101-15 C,,23.52941176470588,15,-25,,,,,,,
CMYK,PANTONE P 101-16 C,,15.686274509803921,13,-23,,,,,,,
CMYK,PANTONE P 102-1 C,,77.64705882352942,5,-15,,,,,,,
CMYK,PANTONE P 102-2 C,,71.37254901960785,6,-19,,,,,,,
CMYK,PANTONE P 102-3 C,,63.921568627450974,8,-24,,,,,,,
CMYK,PANTONE P 102-4 C,,55.68627450980392,9,-29,,,,,,,
CMYK,PANTONE P 102-5 C,,49.80392156862745,10,-33,,,,,,,
CMYK,PANTONE P 102-6 C,,43.529411764705884,11,-35,,,,,,,
CMYK,PANTONE P 102-7 C,,35.68627450980392,12,-39,,,,,,,
CMYK,PANTONE P 102-8 C,,29.80392156862745,13,-42,,,,,,,
CMYK,PANTONE P 102-9 C,,74.50980392156863,5,-15,,,,,,,
CMYK,PANTONE P 102-10 C,,66.66666666666666,6,-19,,,,,,,
CMYK,PANTONE P 102-11 C,,60.0,8,-23,,,,,,,
CMYK,PANTONE P 102-12 C,,53.333333333333336,8,-27,,,,,,,
CMYK,PANTONE P 102-13 C,,47.45098039215686,10,-30,,,,,,,
CMYK,PANTONE P 102-14 C,,41.17647058823529,10,-33,,,,,,,
CMYK,PANTONE P 102-15 C,,34.509803921568626,10,-36,,,,,,,
CMYK,PANTONE P 102-16 C,,27.058823529411764,12,-39,,,,,,,
CMYK,PANTONE P 103-1 C,,68.62745098039215,5,-17,,,,,,,
CMYK,PANTONE P 103-2 C,,61.568627450980394,7,-20,,,,,,,
CMYK,PANTONE P 103-3 C,,57.25490196078431,7,-22,,,,,,,
CMYK,PANTONE P 103-4 C,,50.588235294117645,9,-25,,,,,,,
CMYK,PANTONE P 103-5 C,,43.13725490196079,10,-29,,,,,,,
CMYK,PANTONE P 103-6 C,,35.294117647058826,14,-32,,,,,,,
